index,trans_date_trans_time,cc_num,device_os,merchant,amt,trans_num,unix_time,first,last,gender,street,city,zip,job,dob,lat,long,city_pop,state,category,merch_lat,merch_long,merchant_id
30105,2023-06-01 00:00:00,8971211225325405,,Merchant_98,120.62858848416,TR131358,1675209600,Jane,Smith,M,Elm St,Phoenix,11859.0,Clerk,1957-06-14,33.4484,-112.074,1680992.0,AZ,Groceries,29.7596419234222,-16.648430317074684,98
30106,2023-10-15 00:00:00,1055239176034803,,Merchant_69,293.4822874036318,TR897824,1673913600,Emily,Clark,M,Elm St,Houston,73968.0,Engineer,1955-01-30,29.7604,-95.3698,2328000.0,TX,Groceries,46.32847847450455,-55.8779682013664,69
30107,2023-01-07 00:00:00,7543904423645141,X11,Merchant_97,316.57977291882736,TR683751,1703894400,Bob,Clark,M,Broadway,Los Angeles,43557.0,Nurse,1962-06-27,34.0522,-118.2437,3979576.0,CA,Entertainment,-7.911874954864373,-137.25111128226763,97
30108,2023-05-01 00:00:00,8986530750218395,other,Merchant_44,146.36296867628846,TR785978,1694822400,Jane,Brown,M,Elm St,Phoenix,18908.0,Nurse,1987-02-20,33.4484,-112.074,1680992.0,AZ,Groceries,-69.8131281842011,122.13802854822,44
30109,2023-12-06 00:00:00,3500063546390073,,Merchant_18,414.9237113093126,TR945209,1680825600,TestFirst28,TestLast28,M,217 Test St,Test City,10275.0,Teacher,1993-07-09,,,,,Electronics,-16.72838041637803,146.74382358294196,18
30110,2023-10-22 00:00:00,6997559541615605,macOS,Merchant_19,482.1380189649248,TR454099,1680480000,Jane,Clark,M,Elm St,Chicago,62717.0,Artist,1989-08-27,41.8781,-87.6298,2716000.0,IL,Electronics,74.14741804705375,-67.80265419735579,19
30111,2023-01-13 00:00:00,2939646464933434,,Merchant_15,356.1719247057674,TR740056,1698537600,Bob,Johnson,M,Maple St,Houston,86865.0,Clerk,1972-10-12,29.7604,-95.3698,2328000.0,TX,Groceries,-44.27611476159149,-42.663280079890825,15
30112,2023-12-09 00:00:00,4042425858331213,,Merchant_44,399.15624212666455,TR791807,1687737600,Bob,Davis,M,1st Ave,Phoenix,83445.0,Lawyer,1958-12-30,33.4484,-112.074,1680992.0,AZ,Groceries,-69.8131281842011,122.13802854822,44
30113,2023-07-24 00:00:00,7381324965140812,,Merchant_2,68.09743546679742,TR541480,1698105600,TestFirst42,TestLast42,M,382 Test St,Test City,39192.0,Teacher,1998-10-18,,,,,Groceries,-41.65488574514497,90.05157388576708,2
30114,2023-02-18 00:00:00,5751262173562157,,Merchant_7,219.2424258676768,TR685038,1692921600,Alice,Williams,F,Main St,Phoenix,95651.0,Nurse,1974-08-20,33.4484,-112.074,1680992.0,AZ,Travel,-3.1376392142395133,-1.0539371291183386,7
30115,2023-08-16 00:00:00,8820313880681299,X11,Merchant_69,170.27764003501156,TR177076,1702339200,Alice,Williams,F,Main St,Chicago,68557.0,Engineer,1967-09-30,41.8781,-87.6298,2716000.0,IL,Groceries,46.32847847450455,-55.8779682013664,69
30116,2023-08-17 00:00:00,7466488688331597,,Merchant_75,371.7702272400617,TR311637,1674864000,Alice,Wilson,F,2nd Ave,Phoenix,35229.0,Doctor,1961-09-24,33.4484,-112.074,1680992.0,AZ,Travel,-18.52319564172629,91.57648078995732,75
30117,2023-12-27 00:00:00,1395106197202978,,Merchant_98,214.0954608117416,TR898706,1699228800,Emily,Clark,F,2nd Ave,Houston,60508.0,Clerk,1964-08-20,29.7604,-95.3698,2328000.0,TX,Groceries,29.7596419234222,-16.648430317074684,98
30118,2023-06-08 00:00:00,9799421716507981,,Merchant_98,5.632781383722175,TR921159,1699315200,Mike,Wilson,M,Elm St,Los Angeles,99399.0,Teacher,1965-11-22,34.0522,-118.2437,3979576.0,CA,Groceries,29.7596419234222,-16.648430317074684,98
30119,2023-07-16 00:00:00,4389433074739510,,Merchant_59,191.64340838119816,TR178655,1676332800,Alice,Brown,M,Elm St,New York,33813.0,Lawyer,1965-06-13,40.7128,-74.006,8419600.0,NY,Travel,-80.45996545485183,-81.74311296435529,59
30120,2023-06-19 00:00:00,5368301398305789,macOS,Merchant_78,356.5982779006236,TR343771,1690848000,TestFirst87,TestLast87,F,311 Test St,Test City,79203.0,Lawyer,1953-11-28,,,,,Electronics,-26.58433665786434,132.9141057936119,78
30121,2023-12-01 00:00:00,8104593465028847,Windows,Merchant_45,392.12642906532966,TR624712,1686268800,Bob,Wilson,F,1st Ave,Phoenix,12355.0,Doctor,1995-06-16,33.4484,-112.074,1680992.0,AZ,Groceries,-8.21197342866131,-29.061472035387425,45
30122,2023-12-02 00:00:00,9654872472567215,,Merchant_97,138.79698785074487,TR484737,1679443200,John,Brown,F,Elm St,Houston,54899.0,Doctor,1986-12-04,29.7604,-95.3698,2328000.0,TX,Entertainment,-7.911874954864373,-137.25111128226763,97
30123,2023-07-29 00:00:00,5685976835795687,other,Merchant_51,131.93528228334094,TR700788,1672531200,Emily,Williams,M,Maple St,Los Angeles,51128.0,Engineer,1989-10-29,34.0522,-118.2437,3979576.0,CA,Travel,-73.48012830431723,-4.613521473958741,51
30124,2023-10-05 00:00:00,8180612965658657,other,Merchant_65,354.89008195019534,TR312850,1685404800,Mike,Brown,M,Maple St,New York,35078.0,Lawyer,1982-04-10,40.7128,-74.006,8419600.0,NY,Apparel,-56.55747588023847,33.520959419427044,65
30125,2023-07-01 00:00:00,1546993861904593,,Merchant_57,240.65812286502933,TR704378,1694217600,Nancy,Brown,F,Main St,Phoenix,98313.0,Engineer,1963-07-23,33.4484,-112.074,1680992.0,AZ,Entertainment,88.09979154289479,-68.06583980919721,57
30126,2023-01-10 00:00:00,6109988432551061,,Merchant_52,185.2936590796068,TR377156,1675468800,Nancy,Smith,M,2nd Ave,Los Angeles,28062.0,Engineer,2002-03-19,34.0522,-118.2437,3979576.0,CA,Travel,-58.01764739935751,-140.93078325151444,52
30127,2023-06-26 00:00:00,7340107587133035,other,Merchant_2,116.28540437218572,TR884090,1685145600,Mike,Clark,F,Elm St,Houston,39456.0,Artist,1990-10-14,29.7604,-95.3698,2328000.0,TX,Groceries,-41.65488574514497,90.05157388576708,2
30128,2023-08-18 00:00:00,6549608170633327,,Merchant_33,350.65005498438063,TR686854,1686960000,Nancy,Brown,F,2nd Ave,Phoenix,28613.0,Nurse,1984-09-27,33.4484,-112.074,1680992.0,AZ,Electronics,-5.005953445524312,146.87384731884595,33
30129,2023-09-01 00:00:00,7543904423645141,Windows,Merchant_70,325.9378724422672,TR848187,1686873600,Bob,Clark,M,Broadway,Los Angeles,43557.0,Nurse,1962-06-27,34.0522,-118.2437,3979576.0,CA,Electronics,31.73006966153801,-67.77740733493759,70
30130,2023-05-08 00:00:00,1907779773214182,,Merchant_82,279.7119335116893,TR981540,1683676800,Emily,Jones,M,Maple St,Los Angeles,80601.0,Artist,1998-09-04,34.0522,-118.2437,3979576.0,CA,Travel,62.64173498728283,-161.97879776419842,82
30131,2023-01-19 00:00:00,1665272571111325,,Merchant_14,308.49988805147154,TR734536,1686873600,Alice,Brown,M,Broadway,Los Angeles,81726.0,Nurse,1982-07-09,34.0522,-118.2437,3979576.0,CA,Travel,-19.65636715340061,16.66810179444255,14
30132,2023-05-27 00:00:00,8186835335287556,,Merchant_88,27.25973652756329,TR453772,1702944000,John,Johnson,F,Main St,New York,94689.0,Clerk,2004-12-08,40.7128,-74.006,8419600.0,NY,Apparel,-17.917907867471598,15.543522879757631,88
30133,2023-10-24 00:00:00,4491697206636527,X11,Merchant_33,26.72610383634599,TR845786,1675209600,TestFirst0,TestLast0,F,485 Test St,Test City,61512.0,Clerk,1988-06-14,,,,,Electronics,-5.005953445524312,146.87384731884595,33
30134,2023-10-06 00:00:00,8559786019451078,,Merchant_50,50.12805017643992,TR249706,1690934400,Joe,Clark,F,Maple St,Phoenix,17175.0,Engineer,1960-10-27,33.4484,-112.074,1680992.0,AZ,Electronics,69.80673803130304,117.75738121871323,50
30135,2023-09-01 00:00:00,3445978678159930,,Merchant_55,357.302016046449,TR534183,1701907200,Nancy,Clark,F,Elm St,Houston,27427.0,Clerk,1958-09-23,29.7604,-95.3698,2328000.0,TX,Groceries,67.32664769991092,-68.9949147777756,55
30136,2023-01-11 00:00:00,9208657129036710,,Merchant_12,16.45374865568593,TR462119,1697241600,Joe,Williams,M,Broadway,New York,83971.0,Nurse,1982-11-06,40.7128,-74.006,8419600.0,NY,Electronics,87.97582122185094,73.47387297180416,12
30137,2023-05-14 00:00:00,9852319985897582,,Merchant_49,485.9514467921902,TR361943,1694736000,Nancy,Wilson,F,1st Ave,Phoenix,26942.0,Clerk,1955-12-24,33.4484,-112.074,1680992.0,AZ,Entertainment,-86.438761259704,178.66385260859022,49
30138,2023-08-29 00:00:00,5880117062336089,macOS,Merchant_79,423.39513813338914,TR300598,1688256000,Alice,Smith,F,2nd Ave,Chicago,96199.0,Lawyer,1994-06-18,41.8781,-87.6298,2716000.0,IL,Apparel,75.41967884170802,151.0070264380201,79
30139,2023-11-23 00:00:00,1078594386886355,other,Merchant_4,84.34769421447278,TR685095,1691193600,Jane,Smith,M,Broadway,Los Angeles,99975.0,Engineer,1971-09-04,34.0522,-118.2437,3979576.0,CA,Apparel,-61.315034940059576,-49.02547890057431,4
30140,2023-04-29 00:00:00,2433145716224582,,Merchant_56,427.1205320136936,TR664688,1696377600,Nancy,Brown,F,1st Ave,New York,24315.0,Engineer,1975-02-21,40.7128,-74.006,8419600.0,NY,Apparel,71.4501997671077,-17.56124419385975,56
30141,2023-04-26 00:00:00,9493211278371970,X11,Merchant_13,232.90593558180709,TR193767,1697068800,Joe,Brown,F,2nd Ave,Chicago,52275.0,Lawyer,1982-03-05,41.8781,-87.6298,2716000.0,IL,Electronics,73.71857847753185,36.9015850564698,13
30142,2023-11-08 00:00:00,4491697206636527,,Merchant_50,286.7425291444046,TR689998,1674604800,TestFirst0,TestLast0,F,485 Test St,Test City,61512.0,Clerk,1988-06-14,,,,,Electronics,69.80673803130304,117.75738121871323,50
30143,2023-04-22 00:00:00,1474644886236526,other,Merchant_44,277.3713683166592,TR407720,1683936000,John,Brown,F,Broadway,Houston,23851.0,Teacher,1962-04-12,29.7604,-95.3698,2328000.0,TX,Groceries,-69.8131281842011,122.13802854822,44
30144,2023-09-01 00:00:00,5448627242099754,Windows,Merchant_52,458.2883237921401,TR465283,1681084800,Mike,Williams,F,Maple St,New York,81365.0,Doctor,1957-02-22,40.7128,-74.006,8419600.0,NY,Travel,-58.01764739935751,-140.93078325151444,52
30145,2023-12-09 00:00:00,5152617136263396,,Merchant_10,392.70988589372473,TR515737,1697414400,Emily,Clark,F,Elm St,Phoenix,42781.0,Artist,1980-05-14,33.4484,-112.074,1680992.0,AZ,Groceries,7.226804365987036,-163.67033330540664,10
30146,2023-09-21 00:00:00,3302325965752194,Windows,Merchant_88,8.338114862279523,TR569616,1687305600,Alice,Brown,M,2nd Ave,New York,23322.0,Doctor,1955-07-27,40.7128,-74.006,8419600.0,NY,Apparel,-17.917907867471598,15.543522879757631,88
30147,2023-07-22 00:00:00,4239252932918380,,Merchant_79,168.3433875073217,TR376452,1680480000,Mike,Jones,M,Main St,Houston,25484.0,Teacher,1980-09-27,29.7604,-95.3698,2328000.0,TX,Apparel,75.41967884170802,151.0070264380201,79
30148,2023-04-26 00:00:00,6481904476521194,Windows,Merchant_61,178.67608962183,TR491620,1678406400,Emily,Davis,F,Elm St,Chicago,31339.0,Nurse,1961-04-12,41.8781,-87.6298,2716000.0,IL,Groceries,28.15169417407517,-26.546305301538297,61
30149,2023-07-25 00:00:00,2425454664983668,,Merchant_79,465.78581299502895,TR105418,1675123200,Joe,Davis,F,Elm St,New York,85850.0,Lawyer,1996-12-22,40.7128,-74.006,8419600.0,NY,Apparel,75.41967884170802,151.0070264380201,79
30150,2023-04-30 00:00:00,8128935484137719,,Merchant_8,29.426579065713167,TR988040,1674691200,Jane,Brown,M,Main St,New York,32936.0,Artist,1962-06-03,40.7128,-74.006,8419600.0,NY,Electronics,-25.158214700976583,-131.70660301011432,8
30151,2023-03-12 00:00:00,8186428431838732,X11,Merchant_91,337.28882248132425,TR193370,1683158400,Joe,Clark,F,1st Ave,Chicago,93409.0,Clerk,1957-08-18,41.8781,-87.6298,2716000.0,IL,Travel,79.7067731441328,112.03571661664807,91
30152,2023-09-24 00:00:00,3121738729156154,X11,Merchant_74,419.567236274432,TR811904,1679270400,Joe,Williams,M,1st Ave,Chicago,89101.0,Nurse,2001-10-22,41.8781,-87.6298,2716000.0,IL,Groceries,14.654384299918362,23.38131330324268,74
30153,2023-09-07 00:00:00,3649995311544515,,Merchant_24,268.5333910412195,TR517672,1678492800,Mike,Williams,F,Main St,Los Angeles,26258.0,Doctor,2002-07-27,34.0522,-118.2437,3979576.0,CA,Entertainment,-68.19871354671864,-107.53671150242468,24
30154,2023-09-15 00:00:00,5945200268232448,other,Merchant_15,99.459620985655,TR202057,1697587200,Jane,Brown,F,Broadway,Chicago,50597.0,Engineer,1987-03-27,41.8781,-87.6298,2716000.0,IL,Groceries,-44.27611476159149,-42.663280079890825,15
30155,2023-04-17 00:00:00,5855478399045009,,Merchant_15,89.20636162332222,TR523613,1686441600,John,Smith,M,Main St,Houston,24465.0,Artist,1978-08-02,29.7604,-95.3698,2328000.0,TX,Groceries,-44.27611476159149,-42.663280079890825,15
30156,2023-08-25 00:00:00,5604654092341286,other,Merchant_91,426.4352381211676,TR994283,1700352000,Jane,Johnson,F,1st Ave,Phoenix,79141.0,Teacher,1988-07-09,33.4484,-112.074,1680992.0,AZ,Travel,79.7067731441328,112.03571661664807,91
30157,2023-07-21 00:00:00,5592459586783938,,Merchant_12,230.9846439154076,TR741228,1693872000,Bob,Davis,M,Broadway,New York,56752.0,Nurse,1964-01-07,40.7128,-74.006,8419600.0,NY,Electronics,87.97582122185094,73.47387297180416,12
30158,2023-08-29 00:00:00,6501247939378397,macOS,Merchant_56,305.5813972805362,TR213329,1701475200,Alice,Johnson,M,Broadway,New York,88068.0,Clerk,1962-11-21,40.7128,-74.006,8419600.0,NY,Apparel,71.4501997671077,-17.56124419385975,56
30159,2023-02-24 00:00:00,9296779798358301,,Merchant_9,196.4011681640661,TR506312,1683244800,Bob,Williams,F,Elm St,Phoenix,34783.0,Artist,1997-08-27,33.4484,-112.074,1680992.0,AZ,Groceries,1.3488588263006562,-108.5544689477847,9
30160,2023-06-20 00:00:00,2923383360836086,,Merchant_48,6.402434623328759,TR432020,1679616000,Emily,Smith,M,Maple St,Los Angeles,76373.0,Teacher,1970-03-23,34.0522,-118.2437,3979576.0,CA,Apparel,-34.824300756255504,9.043276780820436,48
30161,2023-08-04 00:00:00,6721272427443861,,Merchant_96,313.4722524973502,TR367354,1690243200,Joe,Clark,M,1st Ave,Los Angeles,93630.0,Artist,1963-10-30,34.0522,-118.2437,3979576.0,CA,Entertainment,89.06913218571336,-115.5370875639332,96
30162,2023-08-22 00:00:00,8504529060202692,,Merchant_22,486.5057196082389,TR187341,1688169600,TestFirst84,TestLast84,F,524 Test St,Test City,64610.0,Clerk,1959-10-28,,,,,Travel,47.18266849731842,-159.7418881952124,22
30163,2023-02-02 00:00:00,6594365077067998,Windows,Merchant_98,225.12280435136373,TR313559,1694217600,John,Davis,F,Maple St,Los Angeles,57913.0,Clerk,1958-04-21,34.0522,-118.2437,3979576.0,CA,Groceries,29.7596419234222,-16.648430317074684,98
30164,2023-09-08 00:00:00,4952985120373323,macOS,Merchant_100,455.0287054727397,TR624973,1694044800,Jane,Brown,M,1st Ave,Phoenix,24213.0,Doctor,2002-04-27,33.4484,-112.074,1680992.0,AZ,Travel,-71.4772913272537,-30.29339434798345,100
30165,2023-01-07 00:00:00,3172156793674798,,Merchant_83,122.74220867562342,TR656146,1682035200,Emily,Wilson,F,Maple St,Houston,77197.0,Nurse,1998-03-02,29.7604,-95.3698,2328000.0,TX,Apparel,-53.46181981157716,153.25429593970995,83
30166,2023-06-15 00:00:00,5079509814473311,Windows,Merchant_71,308.54165761506704,TR110096,1683072000,Alice,Davis,M,Main St,Phoenix,84659.0,Artist,1980-07-28,33.4484,-112.074,1680992.0,AZ,Apparel,-66.674507917154,-13.259892702933854,71
30167,2023-05-25 00:00:00,7909581017959737,other,Merchant_5,374.2132671530517,TR819841,1694217600,Mike,Wilson,M,2nd Ave,New York,50251.0,Doctor,1964-03-07,40.7128,-74.006,8419600.0,NY,Apparel,57.51766546394995,-155.8947055801055,5
30168,2023-02-05 00:00:00,3114558956679204,Windows,Merchant_86,259.08796613950574,TR382662,1702684800,Nancy,Johnson,M,Elm St,Chicago,90154.0,Teacher,1956-04-04,41.8781,-87.6298,2716000.0,IL,Groceries,-61.26016902797638,-23.03810829457197,86
30169,2023-03-03 00:00:00,2996996322604617,X11,Merchant_10,400.4492301403415,TR776190,1686268800,Alice,Davis,M,1st Ave,Chicago,79239.0,Doctor,1967-08-07,41.8781,-87.6298,2716000.0,IL,Groceries,7.226804365987036,-163.67033330540664,10
30170,2023-07-03 00:00:00,8743665645326677,,Merchant_29,55.6834562540988,TR750238,1695168000,Mike,Johnson,F,Broadway,Chicago,51491.0,Nurse,1978-08-04,41.8781,-87.6298,2716000.0,IL,Travel,46.78540530038663,2.869387620597508,29
30171,2023-05-21 00:00:00,7217626590375513,,Merchant_40,231.03933800449155,TR361791,1699315200,Alice,Johnson,M,1st Ave,Phoenix,95948.0,Artist,1955-02-01,33.4484,-112.074,1680992.0,AZ,Travel,-7.500568465189048,-151.9870289880573,40
30172,2023-01-15 00:00:00,6997559541615605,,Merchant_22,121.13079305229348,TR576697,1699401600,Jane,Clark,M,Elm St,Chicago,62717.0,Artist,1989-08-27,41.8781,-87.6298,2716000.0,IL,Travel,47.18266849731842,-159.7418881952124,22
30173,2023-04-29 00:00:00,9031125386647346,other,Merchant_77,59.33820934082544,TR380187,1702771200,Jane,Williams,M,Maple St,Houston,93745.0,Nurse,1992-10-29,29.7604,-95.3698,2328000.0,TX,Travel,-71.4267103648976,103.754631599115,77
30174,2023-02-02 00:00:00,5249817987844956,,Merchant_93,392.4884843465341,TR185593,1680912000,Alice,Brown,F,2nd Ave,Phoenix,15808.0,Lawyer,1996-07-20,33.4484,-112.074,1680992.0,AZ,Apparel,33.52105454215821,-105.89801217179304,93
30175,2023-10-23 00:00:00,9960500199181567,other,Merchant_48,81.2290832785874,TR904594,1700697600,John,Wilson,F,1st Ave,Chicago,17877.0,Teacher,1985-11-09,41.8781,-87.6298,2716000.0,IL,Apparel,-34.824300756255504,9.043276780820436,48
30176,2023-11-28 00:00:00,5045165725831074,X11,Merchant_62,44.216057984844845,TR986247,1683504000,Bob,Wilson,M,2nd Ave,Chicago,46677.0,Clerk,1974-09-28,41.8781,-87.6298,2716000.0,IL,Electronics,-42.8461377597528,41.78491327039501,62
30177,2023-03-22 00:00:00,7088351973015504,Windows,Merchant_3,412.3551505466488,TR208966,1677974400,Emily,Davis,F,Main St,Los Angeles,83697.0,Nurse,1978-08-12,34.0522,-118.2437,3979576.0,CA,Groceries,40.15614746856807,108.60618938189026,3
30178,2023-09-10 00:00:00,9991842437016603,,Merchant_48,6.6058259736790905,TR753661,1680912000,John,Wilson,F,Elm St,Houston,64187.0,Engineer,1957-05-22,29.7604,-95.3698,2328000.0,TX,Apparel,-34.824300756255504,9.043276780820436,48
30179,2023-03-18 00:00:00,7779498639042316,,Merchant_42,24.091866116405416,TR423132,1693440000,Jane,Davis,M,Elm St,Los Angeles,46823.0,Artist,1961-07-21,34.0522,-118.2437,3979576.0,CA,Electronics,39.54974326675128,-118.41519489151136,42
30180,2023-05-16 00:00:00,3825477590903238,Windows,Merchant_3,52.05831682304255,TR461116,1675814400,Mike,Johnson,F,Elm St,Chicago,39124.0,Artist,1969-04-02,41.8781,-87.6298,2716000.0,IL,Groceries,40.15614746856807,108.60618938189026,3
30181,2023-01-15 00:00:00,3161895254814866,,Merchant_20,264.3211276367455,TR827615,1686441600,Alice,Wilson,F,Main St,Houston,43785.0,Teacher,1987-03-15,29.7604,-95.3698,2328000.0,TX,Groceries,-79.37573671650925,172.18212748118322,20
30182,2023-05-19 00:00:00,2648305914665321,other,Merchant_51,486.4753548021032,TR177323,1672876800,Alice,Johnson,M,Elm St,New York,65455.0,Teacher,1960-02-22,40.7128,-74.006,8419600.0,NY,Travel,-73.48012830431723,-4.613521473958741,51
30183,2023-08-26 00:00:00,4529948066678949,,Merchant_70,383.28229452505735,TR414705,1689120000,Bob,Smith,M,Main St,Phoenix,92500.0,Artist,1960-04-29,33.4484,-112.074,1680992.0,AZ,Electronics,31.73006966153801,-67.77740733493759,70
30184,2023-08-23 00:00:00,2801374844713453,macOS,Merchant_29,159.194374045233,TR164961,1699574400,Jane,Smith,F,1st Ave,Chicago,,,2002-10-12,41.8781,-87.6298,2716000.0,IL,Travel,46.78540530038663,2.869387620597508,29
30185,2023-08-23 00:00:00,3409360840097126,,Merchant_97,371.32645972177824,TR497280,1674777600,Nancy,Davis,F,Main St,New York,71792.0,Doctor,1964-04-04,40.7128,-74.006,8419600.0,NY,Entertainment,-7.911874954864373,-137.25111128226763,97
30186,2023-01-23 00:00:00,7995566125545526,,Merchant_36,324.3604993643228,TR967081,1681516800,Alice,Smith,F,1st Ave,Houston,79356.0,Doctor,1960-09-09,29.7604,-95.3698,2328000.0,TX,Electronics,88.31166896584762,-91.21238063158488,36
30187,2023-01-28 00:00:00,7511605537707400,,Merchant_20,378.6740259650453,TR154859,1678320000,Nancy,Clark,F,1st Ave,New York,82870.0,Nurse,1958-03-05,40.7128,-74.006,8419600.0,NY,Groceries,-79.37573671650925,172.18212748118322,20
30188,2023-06-02 00:00:00,2317809293415808,macOS,Merchant_39,190.12652845149563,TR608161,1703030400,Alice,Smith,F,1st Ave,Los Angeles,84283.0,Artist,1996-09-16,34.0522,-118.2437,3979576.0,CA,Apparel,-42.51539623323934,160.57881794239506,39
30189,2023-04-27 00:00:00,6708550931536989,,Merchant_16,468.2258590511718,TR423188,1690156800,Alice,Jones,M,Maple St,Houston,38188.0,Artist,1983-11-20,29.7604,-95.3698,2328000.0,TX,Entertainment,-34.73183185490737,162.228092285356,16
30190,2023-01-02 00:00:00,1712118452952845,,Merchant_59,95.24282690365727,TR270211,1698710400,Jane,Williams,F,Maple St,Los Angeles,79040.0,Artist,2002-06-17,34.0522,-118.2437,3979576.0,CA,Travel,-80.45996545485183,-81.74311296435529,59
30191,2023-02-16 00:00:00,1951111219654508,macOS,Merchant_56,192.3609740228057,TR548166,1696896000,TestFirst78,TestLast78,F,206 Test St,Test City,56229.0,Teacher,1975-07-28,,,,,Apparel,71.4501997671077,-17.56124419385975,56
30192,2023-12-16 00:00:00,4736860822102517,,Merchant_60,379.0528214861525,TR957771,1700956800,Emily,Brown,M,Broadway,Phoenix,41415.0,Teacher,1973-07-29,33.4484,-112.074,1680992.0,AZ,Apparel,-55.67002510013051,-19.44591803015706,60
